wage,year,age,education,healthy,healthins,marital,race
82.6796372966372,2006,54,1,1,1,married,white
97.4932940453934,2003,40,1,1,1,divorced,white
87.8535469003831,2005,38,1,0,0,married,white
184.167135799587,2006,43,4,1,1,married,white
109.833985642199,2009,43,1,0,1,never,black
95.23071256698192,2004,30,2,1,1,married,white
59.097064081589096,2005,58,4,0,1,married,white
118.884359339886,2007,60,3,0,1,married,asian
130.982177377461,2004,45,4,0,1,married,white
134.705375118879,2008,47,3,1,1,married,white
87.98103278560541,2005,47,0,1,0,married,white
67.3689820806645,2003,59,2,1,1,divorced,white
83.32134154478851,2006,36,2,1,0,married,white
118.884359339886,2008,39,4,1,1,never,white
105.927810775063,2004,40,0,0,0,married,asian
85.3839403789827,2003,42,1,1,1,married,white
73.77574327469459,2009,29,4,1,0,never,white
139.00340805947,2005,38,3,1,1,married,white
123.089699847943,2003,58,2,0,1,married,black
55.9974338324572,2004,18,1,1,0,never,white
141.77517233318,2004,35,3,1,1,married,white
154.072997206315,2008,30,4,0,0,married,asian
118.884359339886,2003,48,2,0,0,married,white
114.475713290347,2004,27,3,1,1,married,white
120.926701544426,2005,40,2,1,1,married,white
97.4932940453934,2007,34,4,1,0,married,white
141.77517233318,2004,54,1,1,1,married,white
75.0431540173515,2006,20,1,1,1,never,black
89.49247951800008,2005,50,1,1,1,married,white
198.35029046438495,2009,42,4,1,1,married,white
65.26143902291929,2008,45,2,0,1,married,black
107.903923866876,2003,59,2,1,0,married,white
81.2832532842527,2003,44,0,0,1,married,white
76.8936025176112,2005,67,3,1,0,divorced,white
76.8936025176112,2007,26,3,1,1,never,black
140.398200161944,2007,40,4,1,1,married,white
104.921506533664,2004,42,1,1,1,married,white
81.2832532842527,2005,22,1,1,1,never,white
140.398200161944,2005,43,2,1,0,married,white
79.8549003093467,2004,34,1,0,0,never,white
79.8549003093467,2004,44,1,0,1,divorced,black
268.266292012557,2003,53,2,0,1,married,white
124.720446242886,2003,54,4,0,1,married,white
148.413159102577,2008,55,3,0,1,married,white
118.884359339886,2009,30,4,1,1,never,asian
176.98965048987702,2004,48,4,1,1,married,white
109.833985642199,2003,48,1,1,1,married,white
127.115743812184,2008,30,4,1,0,married,asian
110.782650276254,2006,38,2,1,1,divorced,white
91.6992261117042,2005,25,2,1,1,married,white
104.921506533664,2009,59,1,0,1,widowed,black
272.294783220064,2004,38,4,0,0,married,white
268.266292012557,2003,40,3,1,1,married,white
163.515863976238,2007,36,4,1,1,married,white
104.921506533664,2008,60,3,1,1,married,white
123.089699847943,2005,40,3,1,0,married,asian
118.884359339886,2003,28,2,1,1,married,white
148.413159102577,2004,34,4,1,1,married,asian
175.443549299129,2008,39,3,1,1,married,white
96.3706528322308,2005,26,1,1,0,married,white
96.93409045701152,2004,28,1,1,1,never,white
99.6894636984864,2004,27,3,1,1,never,white
99.6894636984864,2008,34,1,1,1,married,white
311.93456889644403,2009,38,1,0,1,married,black
109.833985642199,2005,51,3,1,1,married,white
87.98103278560541,2008,58,2,1,1,divorced,white
138.299126920883,2004,42,3,0,1,married,white
47.933671329738,2005,32,2,0,1,never,black
104.921506533664,2006,27,3,0,1,married,white
99.6894636984864,2009,51,3,1,1,never,white
133.232350826567,2009,50,1,1,1,married,black
115.375038556391,2009,25,3,1,1,never,asian
120.926701544426,2006,60,1,0,0,married,black
148.413159102577,2004,62,2,0,1,married,white
120.589436530402,2006,53,2,1,1,married,white
144.47808766541002,2009,39,3,1,1,married,white
90.48191335664008,2003,23,2,1,0,never,white
148.413159102577,2008,47,4,1,0,married,white
123.089699847943,2009,32,3,1,1,never,white
268.266292012557,2003,57,3,1,1,married,white
78.39246680098371,2005,40,2,1,0,married,black
107.903923866876,2006,57,2,1,1,married,white
148.413159102577,2005,31,4,1,1,married,asian
89.2428846644714,2005,28,2,0,1,never,white
130.982177377461,2007,58,1,1,1,married,white
87.98103278560541,2008,47,1,1,1,married,white
70.47601964694451,2003,41,3,1,0,married,white
108.681308237349,2004,53,1,0,1,married,white
80.5731997057359,2009,27,3,1,1,married,white
65.1108537153447,2003,19,0,1,0,never,black
65.1108537153447,2007,47,3,1,0,married,white
118.884359339886,2005,44,1,0,1,separated,white
73.77574327469459,2006,32,1,1,1,never,white
54.59815003314421,2005,23,1,1,0,never,white
66.2294082943902,2006,31,1,1,0,married,white
272.294783220064,2004,42,2,1,0,married,white
134.705375118879,2003,50,4,1,1,married,white
46.76326879771871,2004,52,3,0,0,married,white
76.8936025176112,2003,20,1,1,1,never,white
81.2832532842527,2004,33,1,0,0,divorced,white
99.6894636984864,2008,26,3,1,0,never,white
166.32494123387698,2004,40,4,1,0,married,asian
94.0727147457005,2005,29,1,1,0,never,white
114.475713290347,2004,35,3,1,1,never,white
87.98103278560541,2009,34,3,1,1,never,white
118.884359339886,2003,37,3,1,1,married,white
161.914951381929,2008,37,3,1,1,married,white
73.77574327469459,2003,22,2,1,0,never,white
99.6894636984864,2008,39,1,0,0,married,black
103.90247060316,2003,42,2,1,1,married,asian
108.874525834712,2006,44,3,1,1,married,white
107.903923866876,2008,45,0,1,1,divorced,white
141.77517233318,2003,42,4,1,1,married,white
160.642475408263,2009,52,2,1,1,divorced,white
112.186122875854,2004,27,2,1,1,divorced,white
169.073540049428,2009,46,2,0,1,married,white
96.3706528322308,2007,59,2,0,1,married,white
81.2832532842527,2005,52,1,0,0,married,white
54.59815003314421,2003,19,0,0,0,never,white
107.903923866876,2003,64,3,0,0,married,white
136.876367635184,2007,38,4,1,1,married,white
65.1108537153447,2006,45,1,1,1,separated,black
179.52809219645098,2008,53,2,1,0,married,white
66.2294082943902,2007,28,1,1,0,married,white
104.921506533664,2003,39,0,1,1,married,white
176.98965048987702,2008,52,4,0,1,married,white
114.475713290347,2009,41,0,1,0,married,white
76.8936025176112,2004,44,0,0,0,married,white
94.0727147457005,2005,48,1,1,0,married,white
127.115743812184,2003,47,1,1,1,married,white
94.0727147457005,2006,31,1,1,0,never,white
103.90247060316,2005,28,2,1,1,married,white
99.6894636984864,2007,45,3,1,1,married,white
87.98103278560541,2004,56,3,0,1,widowed,white
136.15771083722998,2004,47,1,0,1,married,white
94.0727147457005,2005,41,1,1,0,married,white
87.98103278560541,2006,49,1,1,0,married,white
97.4932940453934,2009,28,1,0,0,never,white
43.735111677982104,2009,19,2,0,0,never,white
117.146816914805,2004,48,2,0,1,married,white
127.115743812184,2003,47,3,1,1,married,white
272.294783220064,2004,57,3,1,1,married,white
109.833985642199,2003,39,1,1,1,married,white
66.9616443217359,2004,45,1,0,1,never,black
127.901232979118,2006,52,0,1,1,married,white
118.884359339886,2008,51,1,1,1,married,white
74.4383046681824,2009,46,4,1,1,married,white
143.134940811134,2003,45,3,1,1,divorced,white
87.98103278560541,2005,40,1,0,1,married,white
128.680488220624,2008,48,3,1,1,married,white
121.430313822622,2004,47,2,1,1,married,white
98.5993438603892,2009,45,1,0,1,married,white
117.146816914805,2005,49,2,1,1,married,black
109.833985642199,2007,57,2,0,1,divorced,white
99.6894636984864,2005,77,1,1,1,married,white
160.642475408263,2005,48,3,0,1,married,asian
118.884359339886,2004,56,4,1,1,married,white
163.515863976238,2007,39,3,1,1,married,white
110.782650276254,2003,44,1,0,1,never,white
87.98103278560541,2007,49,2,1,1,married,black
54.59815003314421,2008,58,0,1,0,married,asian
127.036846683616,2005,46,2,0,0,married,white
123.089699847943,2004,39,3,0,1,married,white
73.77574327469459,2007,26,1,1,0,married,white
99.6894636984864,2003,61,2,0,1,married,white
94.0727147457005,2003,62,2,0,1,divorced,white
87.98103278560541,2008,47,3,0,0,married,asian
118.884359339886,2003,40,1,1,0,married,white
65.1108537153447,2006,35,0,1,0,married,white
141.77517233318,2008,61,1,1,1,married,white
134.705375118879,2003,38,1,0,1,married,white
76.8936025176112,2008,18,1,1,0,never,white
101.402052302992,2006,45,1,1,0,married,white
99.6894636984864,2009,27,2,1,1,married,black
95.23071256698192,2004,22,2,0,1,never,white
73.77574327469459,2008,29,0,1,1,married,other
123.089699847943,2006,50,1,1,1,married,white
99.6894636984864,2003,25,2,1,1,never,white
118.884359339886,2007,35,3,1,1,married,white
127.115743812184,2004,41,2,1,1,married,white
145.143601176911,2009,38,3,0,1,married,white
118.884359339886,2008,49,1,0,1,married,white
128.680488220624,2004,36,1,1,0,married,white
92.8958447894966,2005,66,1,1,1,never,black
68.7480877337669,2003,23,0,1,0,never,white
99.6894636984864,2004,28,4,1,1,married,white
109.833985642199,2007,42,2,1,1,married,white
43.735111677982104,2007,20,1,1,0,never,white
189.244162932803,2009,37,3,1,1,married,white
32.3664131748549,2009,58,1,0,0,married,white
154.68529299563,2004,45,4,1,1,married,white
114.475713290347,2006,64,2,1,1,married,white
148.413159102577,2009,45,1,0,1,married,white
101.82435207568,2007,52,2,0,1,divorced,white
123.089699847943,2005,42,3,1,0,married,white
118.884359339886,2005,32,1,1,1,married,white
75.0431540173515,2009,40,0,1,0,separated,white
160.642475408263,2005,55,3,0,1,married,white
104.921506533664,2004,46,3,1,1,married,white
81.2832532842527,2008,55,0,1,0,separated,white
99.6894636984864,2003,53,3,1,1,never,white
104.921506533664,2005,33,3,1,1,married,asian
95.23071256698192,2006,45,0,0,1,married,white
99.6894636984864,2006,54,1,1,1,married,white
84.0459576539924,2004,32,3,1,1,married,white
176.98965048987702,2005,42,3,1,0,married,white
118.884359339886,2004,35,4,1,1,married,white
94.0727147457005,2004,54,1,1,0,married,white
94.0727147457005,2003,38,2,0,1,married,white
101.82435207568,2004,31,3,1,1,never,white
85.3839403789827,2003,41,2,1,1,married,white
142.457169885112,2005,45,3,1,1,married,white
118.884359339886,2003,49,1,1,1,married,white
95.23071256698192,2004,50,2,1,1,married,white
111.720849360989,2003,40,1,0,1,never,white
59.6286455536557,2003,29,1,0,1,married,black
99.6894636984864,2006,25,2,0,0,never,white
99.6894636984864,2004,32,1,1,0,married,white
86.6951548289402,2007,51,1,1,1,married,white
93.0440149336701,2008,29,2,1,0,married,white
134.705375118879,2005,32,2,1,1,married,white
145.143601176911,2008,42,2,1,1,married,white
148.413159102577,2005,59,1,1,1,married,white
87.98103278560541,2003,31,3,0,0,married,white
108.390640020409,2006,29,2,0,0,married,white
73.77574327469459,2006,52,1,0,1,never,white
73.77574327469459,2006,35,1,0,0,married,white
106.369647181498,2008,28,0,0,1,never,white
78.39246680098371,2006,50,3,1,0,married,white
72.5612283088075,2004,49,1,0,0,divorced,white
73.7773452719489,2009,39,1,0,0,married,white
38.223582821822795,2003,26,3,1,0,never,other
99.6894636984864,2003,31,2,1,1,never,black
50.411922843569705,2007,50,1,0,0,never,white
170.460165914858,2009,62,4,1,1,married,white
123.089699847943,2004,35,2,1,0,married,white
73.77574327469459,2005,22,2,1,0,never,black
110.782650276254,2003,55,4,1,1,never,white
125.525498433836,2006,63,2,0,1,married,white
75.0431540173515,2004,63,1,1,0,divorced,white
95.23071256698192,2008,39,3,0,1,married,white
118.884359339886,2003,28,0,1,0,married,white
127.115743812184,2006,43,3,1,1,married,white
70.47601964694451,2006,58,0,1,1,married,black
166.32494123387698,2007,38,4,1,1,married,white
139.156325391862,2004,49,2,1,1,married,black
25.2910080971035,2003,62,2,0,0,married,white
81.44683486060109,2004,36,2,0,1,married,white
87.98103278560541,2004,54,3,1,0,divorced,white
116.442318333651,2005,26,1,1,1,married,white
166.32494123387698,2009,46,4,1,1,married,asian
149.695042068453,2006,58,2,1,1,divorced,white
73.77574327469459,2005,22,2,1,1,never,white
277.601417511009,2005,58,4,1,0,married,white
136.876367635184,2008,63,3,1,0,married,white
129.453644576625,2007,67,0,1,1,married,black
111.720849360989,2008,44,1,1,1,married,white
178.700657207025,2003,51,3,1,1,married,white
49.555338121522595,2003,46,1,1,0,married,white
82.6796372966372,2007,43,0,1,0,married,white
73.77574327469459,2004,40,2,1,0,married,white
92.8958447894966,2008,31,2,1,1,never,white
114.475713290347,2007,41,4,1,1,married,white
84.0459576539924,2008,21,1,1,0,never,black
76.8936025176112,2008,51,2,1,0,married,white
79.8549003093467,2003,43,2,1,1,separated,black
130.982177377461,2004,34,2,1,1,married,white
148.413159102577,2008,45,2,1,1,married,white
65.1108537153447,2008,35,0,1,0,married,asian
134.705375118879,2004,33,1,1,1,married,white
94.0727147457005,2003,46,1,1,1,married,black
94.0727147457005,2003,38,0,1,1,never,black
90.48191335664008,2004,44,3,0,1,never,black
111.721782427997,2006,50,1,0,1,never,white
107.903923866876,2009,55,1,0,1,married,white
191.573683548412,2009,49,4,0,1,married,white
145.143601176911,2006,47,4,1,1,married,black
138.639172221569,2003,40,1,1,1,married,other
53.6387220221678,2003,21,1,1,0,never,white
93.0534873610655,2008,60,0,1,0,married,black
81.2832532842527,2008,56,0,1,0,never,white
128.680488220624,2004,61,2,0,0,married,white
136.15771083722998,2008,44,4,1,1,married,white
160.642475408263,2007,43,4,0,1,divorced,white
109.833985642199,2005,29,2,0,1,married,white
148.413159102577,2003,38,3,1,0,married,white
108.390640020409,2003,26,2,1,1,never,white
67.1430807546635,2006,28,1,1,0,never,other
118.019753340006,2003,38,3,0,1,never,white
109.833985642199,2006,45,2,1,0,divorced,white
47.3389060962716,2004,39,1,1,0,married,white
62.91365496918,2003,33,1,0,1,married,white
70.47601964694451,2005,44,0,1,0,married,white
99.6894636984864,2006,48,2,1,1,married,white
92.7913480810133,2007,45,1,1,1,married,white
99.69162839707208,2007,56,1,0,0,married,white
114.475713290347,2009,40,3,1,0,never,white
89.2428846644714,2006,71,0,0,0,married,black
118.884359339886,2006,30,1,0,0,married,white
148.413159102577,2004,45,3,1,1,married,white
90.48191335664008,2004,41,1,1,1,married,white
118.884359339886,2003,40,2,1,1,married,other
89.16782866707779,2004,59,0,0,1,married,white
73.77574327469459,2007,46,0,1,0,married,asian
70.47601964694451,2003,38,1,1,1,never,white
93.4866920429597,2007,26,2,1,1,married,white
70.47601964694451,2005,53,1,0,1,married,black
99.6894636984864,2004,46,3,1,1,divorced,white
98.5993438603892,2007,42,2,1,1,married,white
54.59815003314421,2006,28,2,0,0,never,black
86.6951548289402,2004,30,0,1,0,never,white
118.884359339886,2008,34,3,1,1,married,asian
160.642475408263,2008,46,3,0,0,married,white
59.097064081589096,2007,22,2,0,0,never,white
92.7295279091354,2007,37,1,1,1,never,white
63.1888610037461,2008,27,2,0,1,married,white
114.475713290347,2008,52,1,1,1,married,white
65.1108537153447,2008,43,1,0,0,married,white
148.413159102577,2004,52,1,1,1,married,white
109.489841452174,2005,54,2,0,1,never,black
99.6894636984864,2007,47,1,0,1,married,white
105.927810775063,2005,21,2,1,1,never,black
134.705375118879,2005,42,3,1,1,married,white
189.244162932803,2003,72,4,0,1,married,white
104.921506533664,2003,38,1,0,1,married,asian
82.6796372966372,2009,53,1,1,1,married,white
81.2832532842527,2006,35,2,1,0,separated,white
76.8936025176112,2008,60,1,1,1,married,white
85.3839403789827,2003,39,1,1,1,married,white
73.77574327469459,2005,45,1,0,0,divorced,black
106.608021493532,2008,61,1,0,1,married,white
95.23071256698192,2008,64,1,0,1,divorced,white
70.47601964694451,2004,39,0,1,1,married,asian
105.927810775063,2007,46,2,0,1,married,black
56.4538649754188,2008,25,2,1,0,never,black
94.0727147457005,2003,80,2,1,1,married,white
105.927810775063,2008,51,2,1,1,divorced,white
75.0431540173515,2004,58,1,0,1,married,white
118.884359339886,2009,52,2,1,1,married,white
138.299126920883,2004,45,4,1,1,married,white
99.6894636984864,2007,41,2,1,1,never,white
95.23071256698192,2004,42,1,0,1,married,white
94.0727147457005,2008,31,2,0,1,never,white
123.089699847943,2004,49,1,1,1,divorced,white
90.48191335664008,2009,47,1,0,1,divorced,white
87.98103278560541,2005,39,1,1,1,married,white
109.833985642199,2006,53,3,1,1,married,white
85.3839403789827,2003,37,1,0,1,married,white
191.573683548412,2003,52,3,1,1,married,white
101.82435207568,2006,41,1,1,1,married,white
148.413159102577,2006,39,3,1,1,married,asian
171.765132627508,2009,63,4,1,1,married,white
73.45442826076209,2007,23,1,1,0,never,white
87.98103278560541,2004,62,1,1,1,married,black
272.294783220064,2004,43,4,1,1,married,white
102.870246933215,2004,29,1,1,0,never,black
160.642475408263,2004,43,4,1,1,married,asian
123.089699847943,2008,34,3,1,0,married,black
91.6992261117042,2003,38,4,1,1,married,asian
85.3839403789827,2005,25,3,1,1,never,white
109.833985642199,2005,64,1,0,1,married,black
114.475713290347,2003,49,3,1,1,married,white
84.3157688645753,2009,46,3,1,1,married,white
114.475713290347,2006,30,4,1,1,married,white
57.3525910796177,2003,33,2,0,0,never,white
104.921506533664,2007,29,3,1,1,married,white
125.525498433836,2008,32,1,1,1,married,white
108.874525834712,2007,54,1,0,1,married,white
65.1108537153447,2005,40,1,0,1,never,black
109.833985642199,2005,24,3,1,1,never,white
70.8150386167557,2008,30,0,0,0,separated,white
145.143601176911,2009,49,3,1,1,married,white
101.82435207568,2006,47,1,0,1,married,other
84.0459576539924,2008,25,1,1,0,never,black
134.705375118879,2007,44,2,1,1,married,white
97.4932940453934,2007,41,0,0,1,divorced,white
154.68529299563,2005,54,3,1,1,separated,white
200.543262324662,2009,59,4,1,1,married,white
59.734223340746695,2003,25,1,1,0,never,white
91.6992261117042,2009,63,4,1,0,married,black
109.833985642199,2009,49,2,1,1,never,white
114.475713290347,2008,35,2,1,1,separated,black
66.2294082943902,2006,24,1,0,0,never,asian
92.8958447894966,2003,66,1,0,1,married,white
94.0727147457005,2008,57,0,1,0,married,other
118.884359339886,2003,47,3,1,1,married,white
132.487821126123,2006,44,3,0,1,married,white
127.115743812184,2006,56,3,1,1,married,white
99.6894636984864,2004,34,1,0,0,married,white
40.405665259684504,2006,23,0,1,0,married,white
138.299126920883,2008,30,3,1,1,married,white
102.870246933215,2004,38,2,1,0,married,white
79.8549003093467,2004,43,0,1,1,married,black
111.720849360989,2007,58,2,0,1,divorced,white
62.198679430261,2005,36,1,1,0,married,white
70.47601964694451,2007,48,1,0,1,never,white
86.0428011301927,2005,35,1,1,1,married,white
99.6894636984864,2006,22,1,1,0,never,white
113.567089569751,2007,50,3,1,1,married,white
100.764272842107,2004,58,0,0,0,married,white
61.1875264339915,2003,20,1,1,0,never,white
113.61274572643,2007,44,1,1,1,married,white
134.705375118879,2003,50,3,1,1,married,asian
104.923531700709,2009,55,1,1,1,married,white
109.833985642199,2003,39,1,1,1,never,white
276.778413321176,2008,32,3,1,1,never,white
148.413159102577,2008,50,3,1,0,married,white
148.413159102577,2009,24,0,1,0,married,white
109.833985642199,2009,53,2,1,1,married,white
81.2832532842527,2003,35,1,0,0,married,white
79.8549003093467,2003,25,0,1,1,never,white
109.833985642199,2006,24,3,1,1,never,asian
148.413159102577,2005,57,3,1,1,separated,white
65.1108537153447,2005,43,0,0,1,married,white
88.2986994723057,2009,33,2,1,1,married,white
91.6992261117042,2005,40,2,1,1,married,white
73.77574327469459,2008,39,3,1,1,never,white
70.47601964694451,2004,32,4,1,1,married,white
128.680488220624,2005,48,3,1,1,divorced,white
94.0727147457005,2004,29,4,1,1,married,white
98.5993438603892,2005,35,3,1,1,divorced,white
133.232350826567,2004,41,1,1,1,married,white
134.705375118879,2009,52,1,1,1,married,white
91.6992261117042,2005,50,1,0,0,married,white
160.635498596854,2004,35,3,1,0,married,asian
99.6894636984864,2007,27,2,1,1,married,white
114.475713290347,2004,57,4,0,1,married,white
97.4932940453934,2004,48,2,1,0,married,white
98.0483505056004,2009,41,2,0,1,divorced,black
104.921506533664,2005,59,4,1,1,married,white
109.833985642199,2003,55,3,1,1,married,white
133.232350826567,2005,54,1,0,1,divorced,white
118.884359339886,2003,34,4,1,1,married,white
73.77574327469459,2009,43,1,0,1,never,white
104.921506533664,2003,43,3,1,1,divorced,black
62.0303046060726,2003,62,0,0,0,widowed,white
97.4932940453934,2006,45,1,1,0,never,white
145.80516337462498,2004,40,3,1,1,married,white
82.6796372966372,2003,33,1,1,1,married,white
148.413159102577,2005,45,4,0,1,married,white
49.555338121522595,2009,21,2,1,0,never,white
73.77574327469459,2009,54,0,0,0,married,asian
73.77574327469459,2003,43,3,1,0,married,white
127.115743812184,2004,54,3,0,1,married,white
109.833985642199,2004,35,0,0,1,married,white
61.5945831752282,2008,23,2,1,1,never,white
111.440469567068,2006,61,1,1,1,widowed,white
138.299126920883,2004,51,3,1,1,divorced,white
127.115743812184,2006,43,2,1,1,married,white
75.3556793180091,2003,20,1,1,0,never,white
139.00340805947,2007,51,2,1,1,married,other
118.884359339886,2009,65,1,0,1,married,white
109.833985642199,2009,37,1,1,1,married,white
66.2330957333126,2008,24,1,1,0,never,white
73.29308207228809,2003,36,1,0,1,married,white
130.982177377461,2005,45,2,1,0,married,white
276.778413321176,2008,33,4,1,1,married,white
86.9103277389946,2009,36,1,0,0,divorced,white
109.833985642199,2004,32,1,1,1,married,white
118.884359339886,2009,45,1,1,1,married,white
104.921506533664,2003,51,1,1,0,married,white
136.876367635184,2005,33,2,1,1,married,white
84.0459576539924,2003,47,2,0,1,divorced,white
196.125272594255,2003,37,4,1,1,married,white
121.430313822622,2008,41,2,0,1,married,white
96.3977959023552,2005,23,1,1,0,never,white
128.680488220624,2009,57,3,1,1,married,white
148.413159102577,2006,61,4,1,1,married,white
85.3839403789827,2007,47,2,1,1,divorced,white
87.98103278560541,2003,29,3,1,1,married,asian
99.6894636984864,2005,37,1,1,1,married,white
148.413159102577,2005,57,1,0,1,married,white
81.2832532842527,2004,39,4,0,0,never,white
145.80516337462498,2007,59,3,1,1,married,white
149.055895589404,2007,31,3,1,1,married,white
97.4932940453934,2009,26,1,0,0,never,white
118.019753340006,2009,51,1,1,1,married,white
99.6894636984864,2006,38,1,0,0,married,white
118.884359339886,2006,51,3,0,0,married,white
79.8549003093467,2004,50,1,1,1,married,white
118.884359339886,2005,32,4,1,1,married,white
160.642475408263,2007,38,3,1,1,married,white
176.98965048987702,2005,49,1,1,1,married,white
73.77574327469459,2005,40,2,1,1,never,white
154.68529299563,2007,60,4,0,1,married,asian
101.82435207568,2007,30,3,1,1,never,white
130.982177377461,2003,41,3,1,1,married,white
114.475713290347,2009,32,2,0,1,never,white
105.927810775063,2009,26,3,1,1,never,white
81.2832532842527,2004,41,2,0,1,married,white
134.705375118879,2008,53,1,0,1,married,white
97.4932940453934,2005,35,2,1,0,married,white
109.833985642199,2008,50,1,1,1,married,white
171.765132627508,2004,43,3,1,1,married,white
67.8267871319966,2003,50,1,0,1,separated,white
73.77574327469459,2009,19,1,0,0,never,black
91.6992261117042,2004,42,1,1,0,married,white
66.9616443217359,2007,53,1,1,1,married,asian
95.23071256698192,2004,22,2,0,0,never,black
98.5993438603892,2003,49,1,0,1,married,white
109.833985642199,2005,33,1,1,1,never,white
81.2832532842527,2005,31,1,0,1,never,white
90.48191335664008,2004,43,0,0,1,married,white
109.833985642199,2009,57,4,1,0,married,white
148.413159102577,2005,40,4,1,1,married,white
84.5294690248517,2003,48,1,1,1,married,white
101.82435207568,2004,46,3,1,1,married,white
104.921506533664,2009,58,3,1,1,married,white
104.921506533664,2003,50,0,1,1,married,white
99.6894636984864,2005,38,2,1,1,married,white
101.402052302992,2004,33,4,1,1,never,white
149.055895589404,2007,52,2,1,1,married,white
73.77574327469459,2004,48,0,0,0,married,white
160.642475408263,2006,53,4,1,0,married,white
118.884359339886,2008,37,2,1,1,never,white
119.405204322401,2007,43,1,1,0,married,white
107.903923866876,2008,54,2,1,1,married,white
154.86836723155898,2004,41,4,1,1,married,white
75.3556793180091,2005,57,3,0,0,married,white
118.539502533774,2007,54,4,1,1,married,white
76.8936025176112,2009,25,1,0,1,divorced,white
62.198679430261,2003,35,0,1,0,separated,white
182.020620963512,2008,29,2,1,1,married,white
267.901086855275,2009,36,1,1,1,married,white
141.77517233318,2005,43,3,0,1,married,white
186.876677628007,2007,41,3,1,1,married,white
72.15045568157129,2003,52,3,1,0,married,white
49.555338121522595,2005,48,1,0,0,married,white
81.2832532842527,2003,51,1,1,0,married,black
118.884359339886,2004,55,2,1,1,married,white
97.4932940453934,2004,37,4,1,0,married,white
111.720849360989,2007,48,2,1,1,never,white
101.82435207568,2003,42,0,0,1,married,white
127.115743812184,2007,43,3,1,1,married,white
87.98103278560541,2006,32,1,0,0,married,white
84.0459576539924,2006,33,3,0,1,never,white
78.39246680098371,2003,48,1,1,0,married,white
46.366502741286205,2009,20,2,1,0,never,black
132.860765311572,2005,43,1,1,1,married,white
61.5945831752282,2003,58,1,0,1,divorced,black
99.6894636984864,2004,38,2,1,1,married,white
66.2294082943902,2008,23,1,1,0,never,white
108.874525834712,2009,54,1,0,1,divorced,white
99.6894636984864,2007,66,4,0,1,married,white
152.838800991182,2009,47,4,1,1,married,white
76.8936025176112,2003,35,2,0,0,married,white
143.134940811134,2008,39,1,1,1,married,white
125.20428658029,2005,35,2,1,1,never,black
75.610695863947,2006,40,2,1,1,married,white
109.833985642199,2006,41,1,1,1,married,asian
176.98965048987702,2004,40,4,1,1,married,white
59.097064081589096,2006,50,1,0,0,married,black
99.6894636984864,2004,35,1,1,1,married,white
95.23071256698192,2009,43,2,0,0,married,white
104.921506533664,2005,26,2,1,1,never,white
49.555338121522595,2009,23,1,1,0,never,white
130.982177377461,2003,61,4,1,0,married,white
43.735111677982104,2004,24,3,0,1,never,white
118.884359339886,2006,66,2,1,1,married,black
109.833985642199,2006,50,1,1,1,widowed,white
75.0431540173515,2005,22,1,0,0,never,white
91.6992261117042,2004,62,1,0,1,married,black
105.927810775063,2003,55,3,1,1,married,white
73.77574327469459,2004,41,3,1,0,married,white
170.156834417801,2005,54,3,1,1,married,white
138.299126920883,2009,29,3,1,0,married,asian
101.82435207568,2004,39,1,0,1,married,black
87.98103278560541,2006,71,3,0,0,divorced,white
78.39246680098371,2003,22,3,1,1,never,white
123.089699847943,2007,48,3,1,0,married,white
116.265324062503,2009,35,2,0,1,married,white
90.48191335664008,2003,46,3,0,0,married,white
109.833985642199,2003,51,0,0,1,married,white
104.921506533664,2005,55,1,0,1,married,white
118.884359339886,2005,36,1,1,1,married,white
94.0727147457005,2008,57,1,1,0,married,white
141.77517233318,2005,21,1,1,1,married,white
128.680488220624,2006,60,4,1,1,married,white
73.77574327469459,2006,41,2,0,0,never,black
139.353811767493,2004,56,3,0,1,married,white
94.0727147457005,2005,32,3,1,1,never,white
73.77574327469459,2003,32,1,0,1,married,white
107.903923866876,2006,36,2,1,1,divorced,white
64.5420748732979,2006,28,1,0,0,never,white
138.299126920883,2009,60,4,0,0,married,white
89.2428846644714,2003,41,2,1,1,married,white
99.6894636984864,2006,55,2,0,1,married,white
109.833985642199,2003,36,2,1,1,married,black
90.48191335664008,2006,46,2,1,1,never,black
89.49247951800008,2008,62,1,1,0,married,white
102.766280877288,2006,44,1,1,0,married,white
118.884359339886,2006,36,3,1,1,married,white
148.413159102577,2004,41,1,1,1,married,white
114.475713290347,2006,22,3,1,1,never,white
129.983634818897,2008,51,4,1,1,married,white
110.782650276254,2008,57,0,0,1,married,white
114.475713290347,2005,55,1,0,1,married,white
148.413159102577,2003,36,3,1,1,married,white
276.778413321176,2008,43,4,1,1,married,white
23.9529444789965,2003,38,2,0,0,married,white
103.90247060316,2006,27,2,1,0,never,white
118.884359339886,2007,32,2,1,1,married,white
71.6867436659172,2009,44,0,0,0,never,white
276.778413321176,2008,56,3,1,1,married,asian
141.77517233318,2007,38,3,1,1,married,black
99.6894636984864,2003,36,0,0,0,married,white
108.874525834712,2005,28,2,1,1,never,white
79.8549003093467,2005,39,1,1,1,married,white
78.98460618093209,2008,42,1,1,0,never,black
82.6796372966372,2009,51,0,0,1,married,white
89.49247951800008,2004,55,1,0,1,married,black
130.982177377461,2007,39,4,1,1,never,white
109.706051812711,2003,42,0,1,0,married,white
117.146816914805,2006,33,4,1,1,married,black
73.77574327469459,2008,23,1,0,1,never,white
